user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
RahulNa52347376,,Twitter for Android,,2021-05-09 15:20:38,False,44,"#meerutoxygenplant

Meerut is medical hub of western U.P., many districts r depends on Meerut,request u to install… https://t.co/u7z99wDjYk",0,False
Luxx17100169,,Twitter for Android,,2021-05-09 15:20:38,False,34,We should cancel air and oxygen cause some country's don't have good air or oxygen https://t.co/NtqNSZdN02,0,False
GenericPerson4,,Twitter Web App,,2021-05-09 15:20:35,False,1,@SilentAmuse Lol. Truth. Actual real progressives make up less than 10% of the genpop and never get any airtime or… https://t.co/6IBjdWnI9X,0,False
DesiHindustani2,,Twitter for Android,,2021-05-09 15:20:32,False,540,@sanitarypanels Pls correct.....Natasha Narwal lost her father because we/ the system couldn't arrange medical faci… https://t.co/YlGVNRgoGJ,0,False
ofwbforever7,SC is🔑™🐿👁👅👁🌫She/Her 20🌫,Twitter for iPhone,,2021-05-09 15:20:31,False,530,@bubbaguk He said we gotta get our oxygen tanks ready coz he leaving us breathLESS,0,False
9NitinRawat,India,Twitter for Android,,2021-05-09 15:20:26,False,617,@VikasNishad1422 @playfuldroid Bro iam using Realme x2 pro isme bhi bahut add hai only android one wale phone and o… https://t.co/mIxAyrJorV,0,False
vikashdigi,"ODISHA, India",Twitter for Android,,2021-05-09 15:20:25,False,137,@candinam @Outlookindia @narendramodi My sister is  on deadth bed in ICU Doc said tonite is very critical oxygen ke… https://t.co/Izbr1tx7N6,0,False
KamleshRShah10,,Twitter for iPhone,,2021-05-09 15:20:23,False,35,"@NeerajCNBC @CNBC_Awaaz It’s time centre sud declare medical emergency, take complete control of pandemic crisis, f… https://t.co/YxXAkDFyia",0,False
ykjoshi,,Twitter for iPhone,,2021-05-09 15:20:23,False,221,@YusufDFI I don’t understand this. 35K crore already allotted to vaccination prog. 21 AIIMS built in last 7 year. O… https://t.co/lXcIzIQl9j,1,False
poppycocke,,Twitter for iPhone,,2021-05-09 15:20:23,False,428,NAMJOON WHAT ARE YOU TRYING TO SAY TO ME HUH?! AND YOU TAEHYUNG FUCK I CANT SAY ANYTHING YOU TAKE ALL MY OXYGEN AWA… https://t.co/6GVvqGj2gI,0,False
JigoNationalist,Jai Jai Garvi Gujarat,Twitter for Android,,2021-05-09 15:20:22,False,84,"No nation in the world is able to control Covid by increasing beds, oxygen, ventilators &amp; ICU wards. This is tempor… https://t.co/dIm5953qYw",0,False
ramanmann1974,Delhi/Punjab/Haryana/West U.P,Twitter for Android,,2021-05-09 15:20:21,True,159,"Need ventilator in Bathinda (Punjab)
Patient name : harbans singh 
Age:45 
CT score : 22/25
#oxygen level fluctuati… https://t.co/r1FUxIIp6x",12,False
LoOkuPnseEsTars,,Twitter for Android,,2021-05-09 15:20:19,False,31,@SHINee @beyond The kind of looks and the dance moves。。my oxygen level getting lower each time 🤦🏻‍♀️😍 ! So adorable… https://t.co/7spfkH0mJD,0,False
satiricaIs,Z ,Twitter for iPhone,,2021-05-09 15:20:19,False,588,@TIGERBUNNlES *brings oxygen tank*,0,False
sachinghai27,,Twitter for Android,,2021-05-09 15:20:16,False,68,@ShekharGupta It will be like corona lockdown when center has its in his hand at least it is in control when it get… https://t.co/qG4Uk8mXJS,0,False
TirthKharod,"वड़ोदरा, भारत",Twitter for Android,,2021-05-09 15:20:15,False,151,"@SonuSood We at Fulcrum are an Advisory,Consulting &amp; Research Firm  in CSR &amp; Social Sector. We are warfooting since… https://t.co/8NGTtoIruX",0,False
JebaGINC,Kanyakumari,Twitter for iPhone,,2021-05-09 15:20:14,False,325,@DrSJaishankar Very sorry state of your Atmanirbhar and make in india initiatives.   Now we are with a begging bowl… https://t.co/P6KTtqGbNk,0,False
risingsurbhi,,Twitter for Android,,2021-05-09 15:20:13,False,241,"Oxygen Beds Available

Location :- Acharya Bhikshu Hospital, Near Motinagar Metro Station, West Delhi
Contact no :-… https://t.co/NXcgfsT1SD",13,False
vjdhall,,Twitter for Android,,2021-05-09 15:20:13,True,60,"@msisodia The cases I know ,who either lost their lives, or on oxygen support, had been given first dose.Can not un… https://t.co/9Es9wDEhMe",0,False
UtkarshV_BJP,India,Twitter for Android,,2021-05-09 15:20:13,True,1410,#SOS - #ICUBed With #Oxygen needed In #Jaipur . Please Help @OfficeVRaje Ji @LkChahar ji @ShankarGora ji… https://t.co/OnQ7UEfRiZ,0,False
pareekjai_jp,"Gurgaon, India",Twitter for Android,,2021-05-09 15:20:12,False,44,@msisodia @ImranHussaain Just Stop like Crying Baby and Take action against your party MLA who was hiding oxygen an… https://t.co/d0tWtpKa8O,0,False
hanism20,,Twitter Web App,,2021-05-09 15:20:09,False,53,"@weeeeeeeeeeetus @hitkomemut they're blind idiots, their entire mentality is ""our government said so, it must be tr… https://t.co/TVx0Q6ZPSZ",0,False
mtdngo,Mumbai,Twitter Web App,,2021-05-09 15:20:06,True,1769,"Campaign Update - OXYGEN CONNECT
Distributed 4,000 - N95 masks &amp;
1000 Sanitizer in #Varanasi https://t.co/mz6DFrxZpl",0,False
nave_enx,,Twitter for iPhone,,2021-05-09 15:20:02,False,206,@EconomicTimes Tbhi return mai oxygen mil raha h🙂🙂,0,False
trilliaventuras,"My livingroom, probably ",Twitter for Android,,2021-05-09 15:20:01,True,866,"@JossaDosBichos 🤯🤯🤯wow! ""Life will find a way"" has a lot more meaning that originally thought! This why I feel if w… https://t.co/6uHHyHbWFX",0,False
krish_vasanth,"Sholinganallur, India",Twitter for Android,,2021-05-09 15:20:01,False,248,"5. Since how many days : 4 days
6. SPO2 Level : 89-92
7. Is patient on Oxygen Cylinder ? : yes
8. Searching Hospita… https://t.co/K5gJ1GBnpz",0,False
crime_fix,,Twitter Web App,,2021-05-09 15:20:00,False,1921,"District Attorney Drops 'Vicious Lies' Defense, Pleads Guilty In Sex Case #ChadSalsman #Pennsylvania 
https://t.co/85Pay1RclT",0,False
amith94,"Bengaluru South, India",Twitter for Android,,2021-05-09 15:19:58,False,106,"*Update* . Oxygen level dropping drastically. Doctor's have recommended for icu beds.

Looking for ICU beds.… https://t.co/D8pEuXceoQ",1,False
GauravM86472046,"Shahjahanpur, India",Twitter for Android,,2021-05-09 15:19:57,True,74,"@UmeshGautamBJP @dmbareilly dear sir, would be a live saving help to arrange an oxygen cylinder in bareilly for my… https://t.co/x2GJjtwDqB",0,False
OurnaijanewsC,Nigeria,WordPress.com,,2021-05-09 15:19:55,False,776,Oxygen plants: Maruti Suzuki to join hands with two firms https://t.co/LK5w7sWrbI,0,False
lazy_rsnn,🐺,Twitter for Android,,2021-05-09 15:19:53,False,1276,I THINK I NEED OXYGEN😭 https://t.co/uIqavAqI30,0,False
skashamahajan,,Twitter Web App,,2021-05-09 15:19:51,True,258,"@rashtrapatibhvn @adgpi @UPGovt Our democracy,centre&amp;state govt can not work efficiently without responsibility&amp;acc… https://t.co/LGFXR6ZqBg",1,False
PIBImphal,"Manipur, India",Twitter for Android,,2021-05-09 15:19:49,True,32,"#IndiaFightsCorona 
ESIC installs oxygen plants at two hospitals in Delhi NCR; will facilitate augmentation of crit… https://t.co/30qL0dwPkF",0,False
VikasSh81135052,"सहारनपुर, उत्तर प्रदेश, भारत",Twitter for Android,,2021-05-09 15:19:48,False,2746,Oxygen theft exposed now they want more vaccine ..  ?? What did they accomplish in their tenure except tractor para… https://t.co/iLGWKdDQ6L,0,False
hmadhavadas,"Dubai, United Arab Emirates",Twitter for iPhone,,2021-05-09 15:19:45,False,52,@dineshalbertson @drharshvardhan @vijayanpinarayi @PMOIndia First check the state in Kerala.  CM himself said he re… https://t.co/GutyLUivc2,0,False
KarnatakaRising,"Bengaluru, India",IFTTT,,2021-05-09 15:19:43,False,35,Oxygen supply will be streamlined in four days: Minister https://t.co/d912mgCPcf,0,False
IndigenousMumb1,,Twitter for Android,,2021-05-09 15:19:43,False,462,@juhaid @saru_man_92 @RasuriRahul @RanaAyyub Oxygen concentration levels .....😂😭😀😅 Madarsachaap  Google theek sey kiya kar nalley . Lmao,0,False
msrsonline,"Hyderabad, Telangana, India",Twitter for Android,,2021-05-09 15:19:42,True,3779,"#BREAKING

Modi spoke to CM KCR regarding COVID-19 situation in India!

Appreciated KCR thoughts and suggestions an… https://t.co/ACk5Qj46JG",0,False
banuprakash_urs,"Bengaluru, India",Twitter Web App,,2021-05-09 15:19:42,True,811,"8) With rampant corruption at every level right from Oxygen cylinders, concentrators, to beds, to Remdesivir to vac… https://t.co/PatIaIdT0u",0,False
khwajahashmi,"Bengaluru, India",Twitter Web App,,2021-05-09 15:19:41,False,71,"@ANI 
Mr Prashant Garg (gargprashant660@okaxis) has made fake promise of delivering Oxygen concentrator to me. Whic… https://t.co/4Ogrj8fm4m",0,False
suniketroy,,Twitter Web App,,2021-05-09 15:19:40,False,1700,"oxygen bed availability (76) DELHI
st. stephens hospital location:  tis hazari
call   01123966021
last #Verified 8:… https://t.co/iPkf8lWA26",5,False
JhumlaModi,,Twitter for Android,,2021-05-09 15:19:40,False,492,"@deepolice12 In this hospital BBMP provided a bed, now they are calling family members and asking for oxygen to be… https://t.co/Y0HlH3RgvQ",0,False
KarnatakaRising,"Bengaluru, India",IFTTT,,2021-05-09 15:19:39,False,35,NGOs oppose move to stop oxygen cylinder allotment  https://t.co/zYm8mEuEpU,0,False
ArielMalabago,"Dumaguete City, Central Visaya",Twitter for Android,,2021-05-09 15:19:37,False,10,"Life is just an illusion caused by oxygen. Once you stop breathing, it all goes away.",0,False
deshpremi1976,"Bengaluru, India",Twitter Web App,,2021-05-09 15:19:35,False,844,@ShekharGupta Yeah then One Day suddenly start blaming PM/Center for their shortcomings as in OXYGEN Shortage and o… https://t.co/OOWqxnPVJQ,0,False
RahulSa55791560,,Twitter for Android,,2021-05-09 15:19:33,False,6,"Need ICU bed for my mamaji in Delhi NCR. Contact no +91 99992 39028,Saturation level 85 with oxygen support. HRCT 1… https://t.co/jcKu3d7Wh5",0,False
hisokas_maid,,Twitter Web App,,2021-05-09 15:19:33,False,1029,"tgcf artstyle isnt just artstyle. its a cultural reset, the oxygen you breathe, a lifestyle, an escape from this cr… https://t.co/MHxGASQD2k",0,False
Jaitamitra0,,Twitter for Android,,2021-05-09 15:19:27,False,379,@timesofindia Lol handsome Mafia thinks hoarding oxygen for black marketing is social service,0,False
AMRITLA24167941,,Twitter Web App,,2021-05-09 15:19:27,False,7,"@ShilpaBhartiy M is fond of seeing long Ques  he has done
1. Demonetisation  long ques  for changing notes
2 Long q… https://t.co/84LecgwVOQ",0,False
sahi_ho_bro,,Twitter for Android,,2021-05-09 15:19:26,True,302,Jain institutions in Chennai have modified their school buses (not being used these days) &amp; fitted them with Oxygen… https://t.co/fmolIycw57,0,False
banuprakash_urs,"Bengaluru, India",Twitter Web App,,2021-05-09 15:19:25,True,811,"7) Publish daily data of Oxygen needs, suppy, demand, the plans to deal with them on a daily basis with people. Peo… https://t.co/c1S8t57A42",0,False
Chinamission2un,"New York, NY",Twitter for iPhone,,2021-05-09 15:19:21,True,610,"The first batch of 100 oxygen concentrators, 40 ventilators and other medical supplies along with $1 million provid… https://t.co/gCSDVR8Oal",7,False
vaishexy,,Twitter Web App,,2021-05-09 15:19:16,False,475,@deedixiee hey boy are you oxygen cylinder cause i dont wanna share you with anyone else,0,False
Tina41894744,,Twitter for Android,,2021-05-09 15:19:16,True,340,I'm done. The saturation level has dropped to 87 he is not able to breath. We are ready to arrange oxygen beds but… https://t.co/NzRjn70yRj,1,False
AshwiniKamat1,"Goa, India",Twitter Web App,,2021-05-09 15:19:08,True,852,Where are these oxygen beds?! Please share locations. Several requests are being circulated and this could really b… https://t.co/GjIWe1vvPb,0,False
AnugrahSharma13,Delhi ✈️ Singapore,Twitter Web App,,2021-05-09 15:19:08,False,252,"SOS - Need urgent oxygen support bed for patient&gt;&gt; Devisingh - 7742912090 , Attendant-. Roopsingh- 6378082392
Homet… https://t.co/GBCl5kscDr",1,False
_smolltannie,magic shop,Twitter for Android,,2021-05-09 15:19:08,True,349,"@shajeu_ YOU AINT NEED OXYGEN, YOU NEED OXYJEON",0,False
risingsurbhi,,Twitter for Android,,2021-05-09 15:19:02,False,241,"Free Oxygen Ambulance Service 

Name: Parmarth Niketan and Rotary club
Phone: 9412175372, 7302320513
Location: Rish… https://t.co/wUtgUyTKDh",8,False
ACommonMan1,India,Twitter for Android,,2021-05-09 15:19:01,True,4997,"@true_nishant @stylistanu @jyotiyadaav Soniya/ Rahul/ MODI gaye bhhad main.
Just open ur eyes and see how our peopl… https://t.co/08aW19eo6Q",0,False
Nightingale_31,"Shanklin, England",Twitter for iPhone,,2021-05-09 15:19:01,True,2698,@CarolineCoramUK @Chris45252118 Apparently it’s pieces from the Chinese satellites my sister heard and saw it fall… https://t.co/7loNifH0Y4,0,False
MeghUpdates,Turn on Notification 🔔,Twitter for Android,,2021-05-09 15:18:53,False,366,"CM Mamata Banerjee Writes Letter to PM Demanding Exemption Of GST on Oxygen Cylinders, Essential Medicines etc item… https://t.co/AnLf0ZWs9E",714,False
oxygenUpdate1,,Twitter for Android,,2021-05-09 15:18:53,False,369,"#Oxygenbeds #Ranchi #Jharkhand 

Sardar hospital, Ranchi
8797341500
40 oxygen beds available 
No isolation beds
No… https://t.co/lN2vlRmSFN",1,False
agnethannie,"Quezon City, National Capital ",Twitter for iPhone,,2021-05-09 15:18:52,True,187,@humanvitaminBTS oxygen plsssss,0,False
ArmyKalyani,,Twitter for Android,,2021-05-09 15:18:51,False,218,"Looking for  oxygen cylinder and beds
Pls let me. Know if any leads thanks🙏
#bangalorecovid",0,False
StruggleRights,,Twitter for Android,,2021-05-09 15:18:51,False,764,"@IMFNews @KGeorgieva @cafreeland #Uganda after receiving $490,000,000 Uganda medical facilities still don't have ox… https://t.co/UB8IonCIkj",0,False
banuprakash_urs,"Bengaluru, India",Twitter Web App,,2021-05-09 15:18:49,True,811,"5) Continuing with above, create decentralized teams to manage different aspects like Oxygen, Beds, ICUs, Procureme… https://t.co/4iOWkCBc85",0,False
_zid1,,Twitter for Android,,2021-05-09 15:18:43,False,101,"What PM has done doing recently deserve huge applause

👏FREE VACCINATION TO ALL CITIZENS

👏CONDUCTING ELECTION RALL… https://t.co/ex18LfKHPR",0,False
aggieferns1985,"Goa, India",Twitter for iPhone,,2021-05-09 15:18:38,False,30,@jadeferns7 @prudentgoa @govt @oxygen @DrPramodPSawant Why can’t u take precautions Mr? I also got twice infected a… https://t.co/OKfXVy3UPz,0,False
ManojPolawar,,Twitter Web App,,2021-05-09 15:18:37,False,12,"#punecovid #PuneFightsCorona 
#Verified #Pune #ICUBeds #oxygenbeds at 8.47 9/5
 
5 ICU Beds, 5 Oxygen Beds
SpO2 sho… https://t.co/7Ov1jdL2Gf",3,False
covidaidaccess,,Twitter for Android,,2021-05-09 15:18:37,False,0,"Oxygen Concentrator on Rent available in Delhi, oxygen cylinder will also be available tomorrow onwards (verified) https://t.co/oPUZViDw1o",5,False
AslamHaji7,,Twitter for Android,,2021-05-09 15:18:36,False,157,@RajeevTopanavar @allaboutbelgaum Sir many patients need oxygen in Belagavi,0,False
k_bulletin,Jammu and Kashmir,IFTTT,,2021-05-09 15:18:36,True,72,DC Anantnag asks judicious use of refilled medical oxygen cylinders https://t.co/oj0zqulIYH,0,False
RaylonQuadros,,Twitter for Android,,2021-05-09 15:18:34,False,226,@Keshavm73320263 @ANI Oh really? Who was providing more oxygen to BJP ruled States? Me or central government?,0,False
loml_95,,Twitter for Android,,2021-05-09 15:18:33,False,258,SEND OXYGEN AAAAAAAAAAA 😭😭😭 https://t.co/cjNgdFXse9,0,False
Ramana88,வத்தலகுண்டு ,Twitter for Android,,2021-05-09 15:18:26,True,1991,@Hereprak @NHM_TN @RAKRI1 @deepakj2012 @albyjohnV @MoHFW_INDIA @TNDPHPM @TNDME1 No bro... for example..  in Batlagu… https://t.co/rC5yiNRs7A,1,False
risingsurbhi,,Twitter for Android,,2021-05-09 15:18:25,False,241,"Oxygen Beds Available 

Name: Makewell Hospital and Trauma Centre 
Contact: 9119690303
Location: Vijay Tower, CP-1,… https://t.co/iSQvKAqN3J",7,False
RatnadipC,Guwahati,Twitter for Android,,2021-05-09 15:18:25,True,317,"0+ plasma needed in Ghy
Request date: May 8, 2021
Time: 6.48 PM
Patient: Mr Bidyut Chakraborty
Age/Sex: 40/Male
SpO… https://t.co/XCqPza2rYn",1,False
baba786,"Bengaluru, India",Twitter Web App,,2021-05-09 15:18:22,True,219,"Urgent - Need Oxygen cylinder/ bed for my grandpa in Jaipur.
 Name: Shyam Bihari Sharma 
Age: 86
Oxygen level: 75-8… https://t.co/piVdGHxBtX",2,False
Mohamma00405154,"Bhagalpur, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x000001AE81071310>, id='00fc2153a0b3a0f3', url='https://api.twitter.com/1.1/geo/id/00fc2153a0b3a0f3.json', place_type='city', name='Bhagalpur', full_name='Bhagalpur, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AE81071310>, type='Polygon', coordinates=[[[86.639246, 25.058562], [87.553437, 25.058562], [87.553437, 25.422982], [86.639246, 25.422982]]]), attributes={})",2021-05-09 15:18:21,True,289,Offer A Helping Hand To Support Needy People's Oxygen Cylinder. Your donation has the power to help them move close… https://t.co/yDnbTtODM6,0,False
Andrew57498169,,Twitter for iPhone,,2021-05-09 15:18:21,False,164,@cricketaddict56 @MazherArshad I like my own tweets why you keep on giving me your sister 😂🤣 Go fix Covid situation… https://t.co/zGAoejpLjz,0,False
DeepakJanghu16,,Twitter for Android,,2021-05-09 15:18:18,False,58,"Need oxygen cylinder urgently in chawla village delhi 
Patient condition is very critical
Contact= Akash 8222922282… https://t.co/CVgK0NL5sS",0,False
SLYTHERMIN95,blushing rn bc of taehyung,Twitter for iPhone,,2021-05-09 15:18:16,False,1116,the reason for the sudden spikes in my heart rate levels and a decrease in my oxygen levels https://t.co/a9HsCHGE3S,0,False
Dhirend18401229,,Twitter for Android,,2021-05-09 15:18:15,False,267,"Steriods(dexona injc) + blood thinner + insulin+vitamins
The 1 &amp; only   best effective treatment for #coronavirus.C… https://t.co/dniSGFyqBp",0,False
suniketroy,,Twitter Web App,,2021-05-09 15:18:13,False,1700,"oxygen bed availability (57) DELHI
acharyashree bhikshu govtt hospital
call   01125423514  +919667136071
last… https://t.co/Asjp0ePibD",6,False
ChaubeyShashwat,Varanasi,Twitter for Android,,2021-05-09 15:18:07,False,189,"New anti covid drug that reduces dependence on oxygen will be out in a month:DRDO

DRDO",0,False
poonam__bjp,"Almora, India",Twitter for Android,,2021-05-09 15:18:06,False,191,"India receives global support in response to 'Vaccine Maitri'.

Countries across the world are extending a helping… https://t.co/F9B8p2eyb1",0,False
Sujit047Kumar,New Delhi,Twitter for Android,,2021-05-09 15:18:06,True,115,Delhi is getting excess supply of Oxygen but Kejriwal doesn‘t even hv storage space for oxygen.,0,False
Sujit047Kumar,New Delhi,Twitter for Android,,2021-05-09 15:18:05,True,115,"Oxygen usage per patient 
Kerala = 6 Litres
Haryana = 25 Litres
Maharashtra = 27 Litres
DELHI = 66 Litres
Yet, we a… https://t.co/9LAwjjHFOF",0,False
yogescv,"Bengaluru, India",Twitter for Android,,2021-05-09 15:18:03,True,448,@Tejasvi_Surya @BSYBJP @CMofKarnataka @BYVijayendra @drashwathcn @mla_sudhakar @BBMPAdmn @RAshokaBJP @BSBommai… https://t.co/tgbrTPZK7q,0,False
syanshinelyf_,she • her ,Twitter for Android,,2021-05-09 15:18:02,False,308,i had to do this EVEN THO I CAN'T GET MY OXYGEN https://t.co/ouU3eRhd44,0,False
shekhawat2u,"Ahmadabad City, India",Twitter for iPhone,,2021-05-09 15:18:01,False,378,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
LUCKNOW 
Oxygen Beds Available 

Name: Makewell Hospital and Trauma Centre 
Contact: 9119690303
Location… https://t.co/ofwnd5DsH9",0,False
SOMNATH54265968,,Twitter for Android,,2021-05-09 15:18:00,False,900,"@rohanrgupta Aur congress loot rahi hai;- 
Now Congress leader Bijendra Mavi arrested in Faridabad for hoarding and… https://t.co/JYIA8LcmVL",2,False
pankaj_iaf,Pune,Twitter for Android,,2021-05-09 15:17:54,False,132,"@KumariRukshmani Do proning. Be in constant care of your doctors. You should be on medicines , even if RTPCR test r… https://t.co/5gpgWih35o",0,False
Ketul8Parmar,Mars ,Twitter for Android,,2021-05-09 15:17:53,False,1153,"The Khan Market oxygen chors for you. 

The tale of a son-in-law who is on run: A life best told in whispers
https://t.co/P8yVaR6aZv",0,False
KiranKS,"Bengaluru, India",Twitter for Android,,2021-05-09 15:17:53,False,1444,"2) Also, hearing from many sources incl news papers and govt statements that even those not having serious symptoms… https://t.co/isqdgLJDOJ",7,False
_PatnaBeats,"Patna, Bihar",Twitter for Android,,2021-05-09 15:17:51,True,54,"Need oxygen cylinder.
Patient name- abdul samad
Chandauli, samastipur 
Age-80 yrs
Oxygen level 70-80 between 
Conta… https://t.co/LSHdmCc9Mq",2,False
JUNGKOOKPHILE_,"★..ジョン！ ＃紫はあなたを思い出させるので、そこにある最も美しい色です！％˖！ ୨࣪˓⋆ֺ᳝ᝰ私はあなたをどれだけ愛していて、あなたは私にとってどれほど特別なのか
それが特別かどうか私に思い出させてください🗯",Twitter for Android,,2021-05-09 15:17:50,False,454,Please give me some oxygen 😔✋ https://t.co/RrG72BwvJ9,0,False
colderskin,"Charlotte, NC",Twitter for iPhone,,2021-05-09 15:17:46,True,1170,I did CPR on a French bulldog puppy on Tuesday that came in DOA because it was outside playing and couldn’t get oxy… https://t.co/w0GAZW4lVj,0,False
KPrafful05,Pune & Jodhpur ,Twitter for Android,,2021-05-09 15:17:43,True,1981,"Supreme Court sets up National Task Force to streamline oxygen allocation, ensure availability of essential drugs,… https://t.co/HGqZPeIoeG",0,False
army_eternally7,Germany,Twitter for iPhone,,2021-05-09 15:17:42,False,315,@spasaal @BTS_twt I need some oxygen 😂🥴 https://t.co/PAKOstjTDC,0,False
expat4891,,Twitter for iPhone,,2021-05-09 15:17:42,False,36,@raghav_chadha thank you for your tireless efforts to make sure people get enough oxygen. And also for the black &amp;… https://t.co/pz60PpHBXj,0,False
jain12mohit196,"Mumbai, India",Twitter for Android,,2021-05-09 15:17:42,False,6,@ashokgehlot51 Hello Sir here in our village chachodi distt Pali no facilities available related covid. I just want… https://t.co/KL5pKBRey2,0,False
JEEVAN_BABA_G1,India,Twitter for Android,,2021-05-09 15:17:40,False,3987,The Singapore Police Force (SPF) alerted the public on May 7 to a new type of scam where scammers use compromised W… https://t.co/G17YnHrqZv,0,False
karur_kaaran,,Twitter for Android,,2021-05-09 15:17:39,False,1267,It shouldn't have come to a state where elected representatives have to fundraise. Stopping MPLADS is a terrible mi… https://t.co/T5nTlmcGlL,1,False
GargAgastya,,Twitter Web App,,2021-05-09 15:17:38,False,314,"@dangas1987 @SkyNews Mate I am Indian, what media have reported is absolutely true. The chief minister of that stat… https://t.co/7o5uyL4ZQ5",0,False
GautamBuddha14,Whole of India,Twitter for Android,,2021-05-09 15:17:37,True,131,Can Delhi AAP MLAs purchase oxygen concentrators from their constituency funds and create oxygen bed facilities in… https://t.co/TXLa1nVdpY,0,False
decision_trees,"New Delhi, India",Twitter Web App,,2021-05-09 15:17:36,True,481,"@senthilkmr163 Oxygen Beds Available 
(Admiting only above 90% Oxygen level)

Name: SP Hospital 
Phone: 044-2245652… https://t.co/i86gRgkfI4",0,False
bharathgunner,"Goa , India",Twitter for Android,,2021-05-09 15:17:36,False,57,@shovon_chakra @ShashiTharoor @drharshvardhan Least amount of deaths looking at the number of covid positive patien… https://t.co/2nHJF5WZIj,0,False
mygstoner,she/her,Twitter for Android,,2021-05-09 15:17:33,False,294,@BIGHIT_MUSIC @bts_bighit I need a oxygen,0,False
gschahal,ਪੰਜਾਬ | Punjab ,Twitter for iPhone,,2021-05-09 15:17:32,True,1375,"6,738 oxygen concentrators, 3,856 cylinders received as foreign aid amid Covid-19 surge: Govt https://t.co/ZJ6KS108Xe #CovidHelp #COVID19",0,False
Franckalbert201,,Twitter for iPhone,,2021-05-09 15:17:32,False,1275,"Likud Israel : After its worst civilian disaster last week, embroiled in a stalemated election and with Arabs incit… https://t.co/aPfl6Jnmyv",0,False
SureshJaikala,"Bengaluru, India",Twitter for Android,,2021-05-09 15:17:31,True,1488,"@deepolice12 Very important  point sir..even worst case when somehow beds,oxygen being arranged with so much of dif… https://t.co/9XHgi6wjCm",0,False
MANEESHAGRAWA12,,Twitter for Android,,2021-05-09 15:17:27,False,324,@timesofindia Hoarding of oxygen and blackmarketing is the biggest crimes. Saving a fellow humans life be they in a… https://t.co/nZbOaCOvjk,0,False
COVResourcesIn,India,Twitter for Android,,2021-05-09 15:17:26,False,43,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
LUCKNOW 
Oxygen Beds Available 

Name: Makewell Hospital and Trauma Centre 
Contact: 9119690303
Location… https://t.co/kZgiayD0gw",38,False
AutoRaja1212,,Twitter for Android,,2021-05-09 15:17:25,False,3916,"Poster and publicity of @BJP4India is even smaller than that 1 oxygen cylinder posed for photo! 🙄

Whether that cyl… https://t.co/09YXrC8qlp",1,False
ArpitaN31,,Twitter for Android,,2021-05-09 15:17:25,False,491,"Thank you all! We found an o2 bed, not icu but hopefully things will be better soon. She is on meds and oxygen. Thank you.",0,False
physicalibra,,Twitter for Android,,2021-05-09 15:17:24,True,993,"levitating isn’t just a song it’s a cultural reset, it’s the oxygen you breathe, it’s a lifestyle, a reason to brea… https://t.co/RnSquDVXsv",0,False
coffeestains11,,Twitter for Android,,2021-05-09 15:17:20,True,974,@Kashif_DXB_KNN @priyashmita That would also depend on patients lung health and CT count. My niece has CT score 13… https://t.co/B0DMvsHGL8,0,False
wholekoo,"전정국 your existence giving me a never ending of love, bliss, and comfort as you are the embodiment of it all, my paradise on earth.
-icha, she her 19",Twitter for Android,,2021-05-09 15:17:18,True,286,"i don't feel good i swear he leaves me speechless, that kind of his look can steal my oxygen, i'm too weak hellpp p… https://t.co/msu6yJs55N",0,False
_intojikook,🇵🇭,Twitter for Android,,2021-05-09 15:17:15,False,490,@taenigguk SEND OXYGEN FLSS ACKKKKK,0,False
ShemayMani,she|her,Twitter for Android,,2021-05-09 15:17:13,False,624,"Badly need oxygen
#ButterBTS 
#ButterTeaser1 
@BTS_twt",0,False
DPhapagire,,Twitter for Android,,2021-05-09 15:17:13,False,7,"https://t.co/MGsx6U09NJ
@ArvindKejriwal  ... U r too good CM ?! U r asking for oxygen to PM.
PM cares fund already… https://t.co/LQM0uvkPT5",0,False
shakeel_writes,"New Delhi, India",Twitter Web App,,2021-05-09 15:17:10,False,225,"प्लीज मदद करें🙏
Patient Name: Mrs. Nutan Kumari
Age : 45 yrs
Gender : Female 
Blood Group : B+
City : Wazirabad Vil… https://t.co/qizgJkg4UN",3,False
TruthSide2,,Twitter for Android,,2021-05-09 15:17:10,False,104,"@ParamhansTravel @ndtv @msisodia @ArvindKejriwal Sold Journalists, sold Channel and useless naxali Neta.  A worst c… https://t.co/iVAAhak3kW",0,False
koobilews, she/her | 16,Twitter for Android,,2021-05-09 15:17:07,False,368,OXYGEN TANKS- I NEED A OXYGEN TANK!!!!!! https://t.co/56JBRF9j34,0,False
Tathaastu_vats,"मध्य प्रदेश, भारत",Twitter for Android,,2021-05-09 15:17:05,False,300,@GabbbarSingh Often feel to ask those who are searching for drugs or oxygen for 60+ on twitter - why did you avoide… https://t.co/tpru080JKW,0,False
aiesthereal,18 she/her bts/rv,Twitter for Android,,2021-05-09 15:17:05,False,17,in need of hd pics of this.... and oxygen please send https://t.co/bkkJHhYdZb,0,False
